time,open,high,low,close,Fast_MA,Slow_MA,Signal,Crossover,Bias
2024-08-07 02:00:00,0.85228,0.85278,0.85207,0.85271,0.8525883999999999,0.8620994000000001,-1,0.0,Bearish
2024-08-07 03:00:00,0.85274,0.85415,0.85243,0.8535,0.8524804,0.8618553,-1,0.0,Bearish
2024-08-07 04:00:00,0.85351,0.85789,0.853,0.85635,0.8524796000000001,0.8616419999999999,-1,0.0,Bearish
2024-08-07 05:00:00,0.85637,0.85718,0.8557,0.85647,0.852517,0.8614248999999999,-1,0.0,Bearish
2024-08-07 06:00:00,0.85647,0.85808,0.856,0.85786,0.8525868,0.8612214,-1,0.0,Bearish
2024-08-07 07:00:00,0.85786,0.85921,0.85786,0.85887,0.852672,0.861036,-1,0.0,Bearish
2024-08-07 08:00:00,0.85887,0.85927,0.85664,0.85707,0.8527718,0.8608353,-1,0.0,Bearish
2024-08-07 09:00:00,0.85701,0.85796,0.85624,0.85634,0.8529151999999999,0.8606240000000001,-1,0.0,Bearish
2024-08-07 10:00:00,0.85627,0.85707,0.85466,0.85578,0.8530795999999999,0.8604111,-1,0.0,Bearish
2024-08-07 11:00:00,0.85578,0.85901,0.85578,0.85874,0.8532576000000001,0.8602283,-1,0.0,Bearish
2024-08-07 12:00:00,0.85874,0.86385,0.8586,0.86303,0.8534704,0.8600847999999999,-1,0.0,Bearish
2024-08-07 13:00:00,0.86303,0.8632,0.86167,0.86261,0.8537205999999999,0.8599459,-1,0.0,Bearish
2024-08-07 14:00:00,0.86261,0.86403,0.86188,0.86204,0.8539738,0.8597981,-1,0.0,Bearish
2024-08-07 15:00:00,0.862,0.862,0.8604,0.86108,0.8542112000000001,0.8596518000000001,-1,0.0,Bearish
2024-08-07 16:00:00,0.86108,0.86502,0.8608,0.86421,0.8545344,0.8595246,-1,0.0,Bearish
2024-08-07 17:00:00,0.8642,0.86555,0.86172,0.86464,0.8549388,0.8593999999999999,-1,0.0,Bearish
2024-08-07 18:00:00,0.86462,0.86619,0.86429,0.86523,0.8552850000000001,0.8592810999999999,-1,0.0,Bearish
2024-08-07 19:00:00,0.86523,0.86547,0.86271,0.863,0.8555682,0.8591498,-1,0.0,Bearish
2024-08-07 20:00:00,0.86302,0.86343,0.8612,0.86168,0.8557458000000001,0.8590122000000001,-1,0.0,Bearish
2024-08-07 21:00:00,0.86169,0.86223,0.86078,0.86173,0.8559121999999999,0.8588903999999999,-1,0.0,Bearish
2024-08-07 22:00:00,0.86176,0.86271,0.86134,0.86162,0.8561098,0.8587622,-1,0.0,Bearish
2024-08-07 23:00:00,0.86162,0.86215,0.86147,0.86158,0.8563302,0.8586392,-1,0.0,Bearish
2024-08-08 00:00:00,0.8609,0.86309,0.86068,0.86175,0.8565600000000001,0.8585224000000001,-1,0.0,Bearish
2024-08-08 01:00:00,0.86176,0.86201,0.86069,0.86075,0.8567427999999999,0.8584016,-1,0.0,Bearish
2024-08-08 02:00:00,0.86075,0.86079,0.85806,0.86002,0.8569062,0.8582658000000001,-1,0.0,Bearish
2024-08-08 03:00:00,0.86002,0.8609,0.85725,0.85852,0.8570165999999999,0.8581223,-1,0.0,Bearish
2024-08-08 04:00:00,0.85854,0.86026,0.85848,0.85976,0.8571155999999999,0.8579933,-1,0.0,Bearish
2024-08-08 05:00:00,0.85975,0.86096,0.85973,0.85994,0.8572274,0.8578616000000001,-1,0.0,Bearish
2024-08-08 06:00:00,0.85993,0.86076,0.8596,0.85988,0.8573277999999999,0.857731,-1,0.0,Bearish
