time,open,high,low,close,Fast_MA,Slow_MA,Signal,Crossover,Bias
2024-08-07 02:00:00,1.37839,1.37892,1.37825,1.37873,1.3830738,1.383884,-1,0.0,Bearish
2024-08-07 03:00:00,1.37872,1.37904,1.37748,1.37772,1.3828875999999999,1.3838542,-1,0.0,Bearish
2024-08-07 04:00:00,1.37772,1.37838,1.37759,1.37801,1.3826813999999998,1.3838301999999998,-1,0.0,Bearish
2024-08-07 05:00:00,1.37802,1.3783699999999999,1.37728,1.37778,1.3824805999999998,1.3838043,-1,0.0,Bearish
2024-08-07 06:00:00,1.3777599999999999,1.37791,1.37674,1.3768500000000001,1.3822706,1.3837646000000001,-1,0.0,Bearish
2024-08-07 07:00:00,1.37683,1.37756,1.37656,1.37725,1.382082,1.3837272999999999,-1,0.0,Bearish
2024-08-07 08:00:00,1.37727,1.37795,1.37695,1.37766,1.3818962,1.3836896,-1,0.0,Bearish
2024-08-07 09:00:00,1.37768,1.37799,1.3771200000000001,1.37721,1.3816878,1.3836599,-1,0.0,Bearish
2024-08-07 10:00:00,1.3771900000000001,1.37781,1.37633,1.37647,1.3813828,1.3836175,-1,0.0,Bearish
2024-08-07 11:00:00,1.37645,1.3768500000000001,1.3750200000000001,1.3753199999999999,1.3810882,1.3835628,-1,0.0,Bearish
2024-08-07 12:00:00,1.3753199999999999,1.37582,1.37494,1.37497,1.3808328,1.3835015999999998,-1,0.0,Bearish
2024-08-07 13:00:00,1.37497,1.37518,1.37431,1.37439,1.3805614,1.3834287,-1,0.0,Bearish
2024-08-07 14:00:00,1.3744,1.37461,1.37371,1.37412,1.3803016,1.3833462,-1,0.0,Bearish
2024-08-07 15:00:00,1.374,1.37478,1.37381,1.37414,1.3800755999999998,1.3832549,-1,0.0,Bearish
2024-08-07 16:00:00,1.37414,1.3747099999999999,1.37351,1.3740299999999999,1.3798588,1.3831626999999997,-1,0.0,Bearish
2024-08-07 17:00:00,1.3740299999999999,1.37469,1.37268,1.37268,1.3796438,1.3830634999999998,-1,0.0,Bearish
2024-08-07 18:00:00,1.37266,1.37375,1.37209,1.37294,1.3794602,1.3829707999999998,-1,0.0,Bearish
2024-08-07 19:00:00,1.37294,1.3738299999999999,1.37255,1.37323,1.3792470000000001,1.3828896,-1,0.0,Bearish
2024-08-07 20:00:00,1.37323,1.3743,1.3727,1.3739,1.3790854000000001,1.3828266,-1,0.0,Bearish
2024-08-07 21:00:00,1.37391,1.37535,1.37391,1.37462,1.3788939999999998,1.3827377,-1,0.0,Bearish
2024-08-07 22:00:00,1.3746,1.37501,1.37399,1.37473,1.3787238,1.3826382000000002,-1,0.0,Bearish
2024-08-07 23:00:00,1.37473,1.37592,1.37458,1.37575,1.3785748,1.3825413,-1,0.0,Bearish
2024-08-08 00:00:00,1.37567,1.37602,1.3753600000000001,1.37584,1.3784450000000001,1.3824346,-1,0.0,Bearish
2024-08-08 01:00:00,1.37585,1.37608,1.3753600000000001,1.3753600000000001,1.3783062000000001,1.3823025000000002,-1,0.0,Bearish
2024-08-08 02:00:00,1.3753600000000001,1.37581,1.37515,1.37518,1.3781692,1.3821814000000001,-1,0.0,Bearish
2024-08-08 03:00:00,1.37518,1.3752499999999999,1.3743,1.3744100000000001,1.3780398,1.3820514,-1,0.0,Bearish
2024-08-08 04:00:00,1.37443,1.3746800000000001,1.3735,1.37395,1.3779089999999998,1.3819213,-1,0.0,Bearish
2024-08-08 05:00:00,1.37396,1.37396,1.37297,1.3731900000000001,1.3777842,1.3817704999999998,-1,0.0,Bearish
2024-08-08 06:00:00,1.37317,1.37337,1.37262,1.37272,1.3776232000000002,1.3816169,-1,0.0,Bearish
2024-08-08 07:00:00,1.37271,1.37343,1.37264,1.3733,1.3774638000000001,1.3814699000000001,-1,0.0,Bearish
2024-08-08 08:00:00,1.37331,1.37398,1.37309,1.37379,1.3773122,1.3813393999999999,-1,0.0,Bearish
2024-08-08 09:00:00,1.37379,1.37395,1.37272,1.37299,1.3771316000000002,1.3812073,-1,0.0,Bearish
2024-08-08 10:00:00,1.37299,1.37443,1.37292,1.3737599999999999,1.3769626,1.3810816,-1,0.0,Bearish
2024-08-08 11:00:00,1.37374,1.37392,1.3731200000000001,1.37324,1.3767724000000001,1.3809546999999998,-1,0.0,Bearish
2024-08-08 12:00:00,1.37324,1.3749799999999999,1.37302,1.37463,1.3765964,1.3808453,-1,0.0,Bearish
2024-08-08 13:00:00,1.37463,1.37508,1.37431,1.37492,1.3764262000000003,1.3807336,-1,0.0,Bearish
2024-08-08 14:00:00,1.37492,1.37509,1.37421,1.37426,1.3762207999999998,1.3806048000000002,-1,0.0,Bearish
2024-08-08 15:00:00,1.37424,1.37583,1.37368,1.37546,1.3760508000000002,1.3804844,-1,0.0,Bearish
2024-08-08 16:00:00,1.37542,1.37652,1.37513,1.37513,1.3758658,1.3803595999999998,-1,0.0,Bearish
2024-08-08 17:00:00,1.37511,1.37545,1.37402,1.37488,1.3756820000000003,1.3802351,-1,0.0,Bearish
2024-08-08 18:00:00,1.37485,1.37508,1.3740999999999999,1.37426,1.3755449999999998,1.3800984,-1,0.0,Bearish
2024-08-08 19:00:00,1.37426,1.37467,1.37364,1.37406,1.3754115999999998,1.3799822,-1,0.0,Bearish
2024-08-08 20:00:00,1.3740700000000001,1.37494,1.37332,1.37341,1.3752976000000001,1.3798664,-1,0.0,Bearish
2024-08-08 21:00:00,1.3734199999999999,1.37359,1.373,1.37316,1.3752034,1.3797421999999997,-1,0.0,Bearish
2024-08-08 22:00:00,1.37318,1.37353,1.37289,1.37327,1.37514,1.3796288,-1,0.0,Bearish
2024-08-08 23:00:00,1.37327,1.37353,1.3728799999999999,1.37313,1.3750657999999998,1.3794987,-1,0.0,Bearish
2024-08-09 00:00:00,1.37317,1.37333,1.37269,1.37323,1.3749790000000002,1.3793587999999999,-1,0.0,Bearish
2024-08-09 01:00:00,1.3732199999999999,1.37384,1.37314,1.37379,1.3748884000000001,1.3792281,-1,0.0,Bearish
2024-08-09 02:00:00,1.37378,1.37388,1.37343,1.37357,1.3747956,1.379101,-1,0.0,Bearish
2024-08-09 03:00:00,1.37359,1.37436,1.37353,1.37417,1.3747112,1.378971,-1,0.0,Bearish
2024-08-09 04:00:00,1.37414,1.37422,1.37299,1.3731900000000001,1.3746004000000003,1.3788370999999997,-1,0.0,Bearish
2024-08-09 05:00:00,1.3731900000000001,1.3734600000000001,1.37255,1.37289,1.3745038,1.3786957000000002,-1,0.0,Bearish
2024-08-09 06:00:00,1.37289,1.37295,1.37229,1.37232,1.3743900000000002,1.3785356999999998,-1,0.0,Bearish
2024-08-09 07:00:00,1.37232,1.37391,1.37221,1.37377,1.3743098,1.3783952000000002,-1,0.0,Bearish
2024-08-09 08:00:00,1.3737599999999999,1.37408,1.37271,1.37321,1.374237,1.3782538000000002,-1,0.0,Bearish
2024-08-09 09:00:00,1.3731900000000001,1.3737,1.37178,1.37196,1.3741311999999999,1.3781066000000002,-1,0.0,Bearish
2024-08-09 10:00:00,1.37196,1.37385,1.37196,1.37338,1.3740456,1.3779709,-1,0.0,Bearish
2024-08-09 11:00:00,1.37338,1.3739,1.37309,1.3732199999999999,1.3739658,1.3778268000000002,-1,0.0,Bearish
2024-08-09 12:00:00,1.37323,1.37379,1.3731200000000001,1.3735,1.3739064,1.3776445999999998,-1,0.0,Bearish
2024-08-09 13:00:00,1.37351,1.3740700000000001,1.3735,1.37396,1.3738792000000002,1.3774837,-1,0.0,Bearish
2024-08-09 14:00:00,1.37397,1.37458,1.37363,1.37447,1.3738692000000001,1.3773510000000002,-1,0.0,Bearish
2024-08-09 15:00:00,1.37448,1.37517,1.3733,1.37365,1.3738544000000001,1.3772079,-1,0.0,Bearish
2024-08-09 16:00:00,1.37365,1.3742,1.37265,1.37378,1.3738476,1.3770746000000003,-1,0.0,Bearish
2024-08-09 17:00:00,1.37378,1.3739,1.37215,1.3726,1.3738168000000002,1.3769462,-1,0.0,Bearish
2024-08-09 18:00:00,1.3726099999999999,1.37345,1.37208,1.37273,1.3737907999999999,1.3768248,-1,0.0,Bearish
2024-08-09 19:00:00,1.37273,1.37339,1.3723,1.37264,1.3737899999999998,1.3767169000000001,-1,0.0,Bearish
2024-08-09 20:00:00,1.37264,1.3731499999999999,1.3724,1.37309,1.373793,1.3766265999999998,-1,0.0,Bearish
2024-08-09 21:00:00,1.37306,1.37363,1.37294,1.37325,1.3737934,1.3765201999999999,-1,0.0,Bearish
2024-08-09 22:00:00,1.37326,1.37348,1.37291,1.37302,1.3737758,1.3764306,-1,0.0,Bearish
2024-08-09 23:00:00,1.37303,1.37326,1.37273,1.37284,1.3737402,1.3763171,-1,0.0,Bearish
2024-08-12 00:00:00,1.3735,1.3736,1.37177,1.37329,1.3737114,1.3762176,-1,0.0,Bearish
2024-08-12 01:00:00,1.37329,1.37406,1.37286,1.37393,1.3736749999999998,1.3761249,-1,0.0,Bearish
