time,open,high,low,close,Fast_MA,Slow_MA,Crossover,Bias,Market_bias,ltf_bias,Range,Entry,Level,SL,TP
2025-01-07 20:00:00,0.56452,0.56478,0.56285,0.56292,0.5628836,0.5728143333333333,0.0,Bearish,Bearish,Bullish,0.0008521999999998586,,,,
2025-01-08 00:00:00,0.56298,0.56412,0.56251,0.56321,0.5628712,0.572634,0.0,Bearish,Bearish,Bullish,0.002071799999999957,,,,
2025-01-08 04:00:00,0.56321,0.56386,0.56291,0.5638,0.5628764,0.5724586,0.0,Bearish,Bearish,Bullish,0.0010044000000000164,,,,
2025-01-08 08:00:00,0.5638,0.56412,0.56173,0.56189,0.562868,0.5722812666666667,0.0,Bearish,Bearish,Bullish,0.0003869999999999152,,,,
2025-01-08 12:00:00,0.56189,0.56193,0.55892,0.55997,0.5628024,0.5721069333333333,0.0,Bearish,Bearish,Bullish,0.003777999999999948,,,,
2025-01-08 16:00:00,0.55999,0.5612,0.55938,0.56026,0.562709,0.5719226000000001,0.0,Bearish,Bearish,Bullish,0.001498200000000005,,,,
2025-01-08 20:00:00,0.56023,0.56123,0.56009,0.56025,0.5626435999999999,0.5717392666666666,0.0,Bearish,Bearish,Bullish,0.0002862000000000142,,,,
2025-01-09 00:00:00,0.56061,0.5608,0.55943,0.55971,0.562587,0.5715590666666667,0.0,Bearish,Bearish,Bullish,2.540000000006426e-05,,,,
2025-01-09 04:00:00,0.5597,0.56048,0.55927,0.5599,0.5625317999999999,0.5713724666666667,0.0,Bearish,Bearish,Bullish,0.0015788000000001023,,,,
2025-01-09 08:00:00,0.5599,0.55993,0.55716,0.55889,0.5624924,0.5711748666666667,0.0,Bearish,Bearish,Bullish,0.0006987999999999994,,,,
2025-01-09 12:00:00,0.5589,0.56011,0.55865,0.55954,0.5624286000000001,0.5709741333333334,0.0,Bearish,Bearish,Bullish,0.0014812000000000713,,,,
2025-01-09 16:00:00,0.55954,0.56014,0.55895,0.5597,0.5623830000000001,0.5707793999999999,0.0,Bearish,Bearish,Bullish,0.00028960000000000097,,,,
2025-01-09 20:00:00,0.55964,0.56029,0.55946,0.5598,0.5623236,0.570594,0.0,Bearish,Bearish,Bullish,0.0026682000000001205,,,,
2025-01-10 00:00:00,0.55937,0.56023,0.55912,0.56004,0.5622416,0.5704164,0.0,Bearish,Bearish,Bullish,0.0033927999999999736,,,,
2025-01-10 04:00:00,0.56004,0.56006,0.5587,0.55877,0.5621916,0.5702449333333333,0.0,Bearish,Bearish,Bullish,0.003134000000000081,,,,
2025-01-10 08:00:00,0.55876,0.55921,0.55762,0.55767,0.5621096,0.5700754666666668,0.0,Bearish,Bearish,Bullish,0.005350599999999983,,,,
2025-01-10 12:00:00,0.55769,0.55876,0.55426,0.55556,0.5619796,0.5699025999999999,0.0,Bearish,Bearish,Bullish,0.0061397999999999175,,,,
2025-01-10 16:00:00,0.55551,0.55728,0.55494,0.55628,0.5617802000000001,0.5696960666666666,0.0,Bearish,Bullish,Bullish,0.007705599999999979,,,,
2025-01-10 20:00:00,0.55627,0.55639,0.55483,0.55524,0.561599,0.5695077333333333,0.0,Bearish,Bullish,Bullish,0.006597999999999993,,,,
2025-01-13 00:00:00,0.5556,0.5569,0.55467,0.55659,0.5614234,0.5693002666666668,0.0,Bearish,Bullish,Bullish,0.008133999999999975,,,,
2025-01-13 04:00:00,0.55658,0.55715,0.55479,0.55532,0.5612708,0.5690960666666667,0.0,Bearish,Bullish,Bullish,0.007005599999999945,,,,
2025-01-13 08:00:00,0.55531,0.55634,0.55411,0.55433,0.5611098000000001,0.5688889333333333,0.0,Bearish,Bullish,Bullish,0.006704400000000055,,,,
2025-01-13 12:00:00,0.55431,0.55627,0.55429,0.55558,0.5609134,0.5686741333333333,0.0,Bearish,Bullish,Bullish,0.0066110000000000335,,,,
