time,open,high,low,close,Fast_MA,Slow_MA,Crossover,Bias,Market_bias,ltf_bias,Range,Entry,Level,SL,TP
2024-11-12 20:00:00,1.06067,1.06265,1.06063,1.062,1.0782424,1.0833027333333334,-1.0,Bearish,Bearish,Bearish,0.0025420000000000442,Sell,1.04996,1.05296,1.03996
2024-11-13 00:00:00,1.06202,1.06289,1.06109,1.06278,1.0777752,1.083071,0.0,Bearish,Bearish,Bearish,0.00351480000000004,Sell,1.04883,1.0518299999999998,1.03883
2024-11-13 04:00:00,1.06279,1.06292,1.06093,1.06129,1.0772376,1.0828375333333333,0.0,Bearish,Bearish,Bearish,0.0020138000000000655,Sell,1.0502,1.0532,1.0402
2024-11-13 08:00:00,1.06129,1.06296,1.05932,1.06267,1.0767314000000001,1.0826170666666668,0.0,Bearish,Bearish,Bearish,0.0018431999999999338,Sell,1.05021,1.05321,1.04021
2024-11-13 12:00:00,1.06268,1.0653299999999999,1.061,1.06364,1.0762612,1.0824036,0.0,Bearish,Bearish,Bearish,0.0024944000000002298,Sell,1.04941,1.0524099999999998,1.03941
2024-11-13 16:00:00,1.06364,1.06378,1.05556,1.05688,1.0756822,1.0821552666666667,0.0,Bearish,Bearish,Bearish,0.002553999999999945,Sell,1.04919,1.05219,1.03919
2024-11-13 20:00:00,1.0569,1.05757,1.05563,1.05618,1.07507,1.081905,0.0,Bearish,Bearish,Bearish,0.004010199999999964,Sell,1.04753,1.05053,1.03753
2024-11-15 20:00:00,1.05488,1.05545,1.05163,1.05389,1.0669892,1.0787634666666666,0.0,Bearish,Bearish,Bearish,0.004445199999999927,Sell,1.04285,1.04585,1.03285
2024-11-18 00:00:00,1.053,1.05505,1.0529,1.0542,1.066213,1.0785105333333334,0.0,Bearish,Bearish,Bearish,0.004237000000000046,Sell,1.04287,1.0458699999999999,1.03287
2024-11-18 04:00:00,1.05419,1.05464,1.05303,1.0538,1.0654364,1.0782534666666668,0.0,Bearish,Bearish,Bearish,0.003379600000000149,Sell,1.04358,1.0465799999999998,1.03358
2024-11-18 08:00:00,1.05376,1.05711,1.05362,1.05661,1.0648954000000002,1.078013,0.0,Bearish,Bearish,Bearish,0.002782799999999863,Sell,1.04401,1.04701,1.03401
2024-11-19 16:00:00,1.05762,1.06005,1.05654,1.05802,1.0623981999999998,1.0762863333333335,0.0,Bearish,Bearish,Bearish,0.0048159999999999314,Sell,1.04023,1.0432299999999999,1.03023
2024-11-20 04:00:00,1.06003,1.06033,1.05864,1.05871,1.0611579999999998,1.0756962666666665,0.0,Bearish,Bearish,Bearish,0.0047943999999999765,Sell,1.03961,1.0426099999999998,1.02961
2024-11-20 08:00:00,1.05869,1.05953,1.0553,1.05554,1.0606952,1.0754777333333332,0.0,Bearish,Bearish,Bearish,0.004560400000000131,Sell,1.03971,1.0427099999999998,1.02971
2024-11-20 12:00:00,1.05552,1.05677,1.0542,1.05565,1.060245,1.0752563333333334,0.0,Bearish,Bearish,Bearish,0.0043655999999998585,Sell,1.03977,1.04277,1.02977
2024-11-20 16:00:00,1.05564,1.05567,1.05068,1.0532,1.0597509999999999,1.0750322666666667,0.0,Bearish,Bearish,Bearish,0.004103399999999979,Sell,1.0399,1.0429,1.0299
2024-11-20 20:00:00,1.0532,1.05442,1.05254,1.05431,1.0593317999999998,1.0748206666666666,0.0,Bearish,Bearish,Bearish,0.0035856000000000776,Sell,1.04025,1.0432499999999998,1.0302499999999999
2024-11-21 00:00:00,1.05431,1.05495,1.05364,1.05457,1.0590052,1.074609,0.0,Bearish,Bearish,Bearish,0.0024881999999999405,Sell,1.04115,1.04415,1.03115
2024-11-21 04:00:00,1.05457,1.05548,1.05456,1.05465,1.0586624,1.0744044666666666,0.0,Bearish,Bearish,Bearish,0.001965600000000123,Sell,1.04151,1.0445099999999998,1.03151
2024-11-21 08:00:00,1.0547,1.05543,1.05138,1.05168,1.0582558,1.0741813333333332,0.0,Bearish,Bearish,Bearish,0.001996600000000015,Sell,1.0413000000000001,1.0443,1.0313
2024-11-21 12:00:00,1.05169,1.0539,1.0514000000000001,1.05328,1.0578866,1.0739747333333332,0.0,Bearish,Bearish,Bearish,0.0021476000000000273,Sell,1.04093,1.0439299999999998,1.03093
2024-11-21 16:00:00,1.05328,1.05445,1.04621,1.04873,1.0574982,1.0737498666666667,0.0,Bearish,Bearish,Bearish,0.001211799999999874,Sell,1.04166,1.04466,1.03166
2024-11-26 08:00:00,1.04752,1.05189,1.04701,1.05072,1.0526284,1.0697538000000002,0.0,Bearish,Bearish,Bearish,0.004267400000000032,Sell,1.03577,1.03877,1.02577
2024-11-26 12:00:00,1.05072,1.05446,1.04999,1.05035,1.0525414,1.0695483333333333,0.0,Bearish,Bearish,Bearish,0.0036194000000000504,Sell,1.03639,1.0393899999999998,1.02639
2024-11-26 16:00:00,1.05034,1.05098,1.04635,1.04703,1.0524414,1.0693235333333333,0.0,Bearish,Bearish,Bearish,0.004808399999999935,Sell,1.03514,1.0381399999999998,1.02514
2024-11-28 16:00:00,1.05338,1.05569,1.05314,1.05527,1.0521498,1.0672539333333333,0.0,Bearish,Bearish,Bearish,0.0018996000000000013,Sell,1.03555,1.0385499999999999,1.02555
2024-12-02 00:00:00,1.057,1.05719,1.05279,1.05304,1.0518074,1.0658835333333334,0.0,Bearish,Bearish,Bearish,0.0006932000000001715,Sell,1.03667,1.0396699999999999,1.02667
