time,open,high,low,close,Fast_MA,Slow_MA,Crossover,Bias,Market_bias,ltf_bias,Range,Entry,Level,SL,TP
2024-11-22 00:00:00,8395.2,8396.2,8392.6,8392.6,8279.774,8243.942666666666,1.0,Bullish,Bullish,Bearish,4.630000000001019,,,,
2024-11-22 04:00:00,8393.6,8393.6,8392.6,8392.6,8281.82,8244.562,0.0,Bullish,Bullish,Bearish,23.001999999999498,,,,
2024-11-22 08:00:00,8393.6,8393.6,8392.6,8392.6,8284.2,8245.274666666668,0.0,Bullish,Bullish,Bearish,50.27200000000175,,,,
2024-11-22 12:00:00,8393.6,8393.6,8392.6,8392.6,8287.19,8245.895333333334,0.0,Bullish,Bullish,Bearish,46.720000000000255,,,,
2024-11-22 16:00:00,8392.6,8433.7,8392.6,8433.7,8289.956,8246.381333333333,0.0,Bullish,Bullish,Bearish,44.45599999999922,,,,
2024-11-22 20:00:00,8433.2,8434.7,8428.7,8434.7,8294.008,8247.161333333333,0.0,Bullish,Bullish,Bearish,41.391999999998916,,,,
2024-11-25 00:00:00,8457.8,8472.2,8445.6,8459.2,8297.926,8247.948,0.0,Bullish,Bullish,Bearish,38.70800000000145,,,,
2024-11-25 04:00:00,8455.6,8463.2,8424.6,8433.4,8303.734,8248.732666666667,0.0,Bullish,Bullish,Bearish,33.822000000001026,,,,
2024-11-25 08:00:00,8432.4,8455.2,8418.6,8449.2,8308.79,8249.204,0.0,Bullish,Bullish,Bearish,19.441999999999098,,,,
2024-11-25 12:00:00,8446.6,8449.2,8431.6,8437.6,8314.386,8249.842,0.0,Bullish,Bullish,Bearish,40.08599999999933,,,,
2024-11-25 16:00:00,8441.2,8475.2,8434.6,8439.2,8319.382,8250.476,0.0,Bullish,Bullish,Bearish,23.561999999999898,,,,
2024-11-25 20:00:00,8439.7,8462.2,8439.2,8461.2,8324.457999999999,8251.120666666668,0.0,Bullish,Bullish,Bearish,25.805999999999585,,,,
2024-11-26 00:00:00,8435.1,8439.1,8391.4,8391.4,8329.926,8251.910666666667,0.0,Bullish,Bullish,Bearish,46.469999999999345,,,,
2024-11-26 04:00:00,8392.4,8395.1,8358.3,8360.3,8333.998,8252.594,0.0,Bullish,Bearish,Bearish,30.30999999999949,,,,
2024-11-26 08:00:00,8361.3,8388.1,8360.3,8385.1,8337.496,8253.07,0.0,Bullish,Bearish,Bearish,103.01400000000103,,,,
2024-11-26 12:00:00,8381.4,8426.1,8381.4,8423.4,8340.59,8254.146,0.0,Bullish,Bearish,Bearish,100.3060000000005,,,,
2024-11-26 16:00:00,8422.4,8423.4,8388.4,8409.1,8344.45,8255.751333333334,0.0,Bullish,Bearish,Bearish,98.15600000000086,,,,
2024-11-26 20:00:00,8405.4,8409.1,8398.4,8398.4,8348.024,8257.047999999999,0.0,Bullish,Bullish,Bearish,95.52800000000025,,,,
2024-11-27 00:00:00,8403.0,8415.3,8401.0,8405.0,8351.364,8258.126666666667,0.0,Bullish,Bullish,Bearish,112.54000000000087,,,,
2024-11-27 04:00:00,8408.3,8425.3,8405.0,8417.5,8354.836,8259.289333333332,0.0,Bullish,Bullish,Bearish,107.41200000000208,,,,
2024-11-27 08:00:00,8417.5,8440.3,8416.5,8420.0,8358.578000000001,8260.653333333334,0.0,Bullish,Bullish,Bearish,91.47800000000097,,,,
2024-11-27 12:00:00,8424.3,8452.3,8420.0,8449.0,8362.09,8261.949333333332,0.0,Bullish,Bullish,Bearish,96.95200000000114,,,,
2024-11-27 16:00:00,8449.0,8449.0,8449.0,8449.0,8366.182,8263.465333333334,0.0,Bullish,Bullish,Bearish,70.6299999999992,,,,
2024-11-27 20:00:00,8449.0,8449.0,8449.0,8449.0,8370.212000000001,8264.975999999999,0.0,Bullish,Bullish,Bearish,137.34400000000096,,,,
2024-11-28 00:00:00,8452.8,8460.4,8452.8,8460.4,8374.242,8266.486666666666,0.0,Bullish,Bullish,Bearish,95.96800000000076,,,,
2024-11-28 04:00:00,8460.4,8460.4,8460.4,8460.4,8378.562,8268.211333333335,0.0,Bullish,Bullish,Bearish,60.58599999999933,,,,
2024-11-28 08:00:00,8460.4,8460.4,8446.8,8446.8,8382.82,8269.942666666666,0.0,Bullish,Bullish,Bearish,119.8159999999989,,,,
2024-11-28 12:00:00,8446.8,8446.8,8426.8,8430.8,8386.027999999998,8271.284666666666,0.0,Bullish,Bullish,Bearish,151.5500000000011,,,,
2024-11-28 16:00:00,8434.3,8437.8,8430.8,8437.3,8388.63,8272.526666666667,0.0,Bullish,Bullish,Bearish,127.01800000000003,,,,
2024-11-28 20:00:00,8432.8,8437.3,8432.8,8432.8,8391.326000000001,8273.811999999998,0.0,Bullish,Bullish,Bearish,70.91400000000067,,,,
2024-11-29 00:00:00,8422.4,8422.4,8415.9,8421.4,8394.052000000001,8275.060666666666,0.0,Bullish,Bullish,Bearish,64.15599999999904,,,,
2024-11-29 04:00:00,8417.9,8421.4,8417.9,8417.9,8395.85,8276.362000000001,0.0,Bullish,Bullish,Bearish,91.93199999999888,,,,
2024-11-29 08:00:00,8421.4,8440.9,8417.9,8417.9,8397.83,8277.713333333333,0.0,Bullish,Bullish,Bearish,62.399999999999636,,,,
2024-11-29 12:00:00,8421.4,8440.9,8417.9,8440.9,8398.06,8278.985999999999,0.0,Bullish,Bullish,Bearish,85.6239999999998,,,,
2024-11-29 16:00:00,8417.9,8440.9,8417.9,8440.9,8399.184000000001,8280.437333333333,0.0,Bullish,Bullish,Bearish,76.38400000000001,,,,
2024-11-29 20:00:00,8417.9,8440.9,8417.9,8417.9,8401.614,8281.782000000001,0.0,Bullish,Bullish,Bearish,125.8179999999993,,,,
2024-12-02 00:00:00,8452.4,8478.4,8447.9,8464.4,8404.044,8283.138,0.0,Bullish,Bullish,Bearish,112.20600000000013,,,,
